radiant_team,dire_team,radiant_win
"113,53,4,26,42","136,105,70,104,21",true
"113,72,12,106,36","25,101,54,59,94",true
"1,30,79,36,69","14,121,80,28,8",true
"85,93,10,86,104","14,30,119,63,74",false
"12,28,36,75,56","111,67,53,22,2",true
"50,99,30,43,1","106,28,112,8,62",false
"73,7,87,94,84","99,96,121,112,72",true
"30,1,76,129,37","29,41,75,104,101",false
"35,67,84,23,5","6,26,75,53,2",true
"83,99,67,20,44","26,64,96,21,12",true
"21,13,23,11,86","39,28,25,8,30",true
"22,8,137,50,121","112,12,123,75,96",false
"64,23,22,96,28","82,86,108,18,83",false
"84,12,42,25,28","2,36,21,97,5",false
"101,48,123,53,42","54,36,93,74,75",true
"81,50,40,121,71","84,34,41,62,5",true
"63,93,37,39,119","62,27,138,13,67",false
"86,26,2,28,67","20,27,76,93,62",false
"35,107,51,14,63","54,2,119,74,30",false
"2,85,36,12,83","29,75,14,48,120",true
"7,138,23,22,108","53,26,76,27,54",false
"28,48,51,35,45","2,22,53,138,39",false
"6,42,75,31,76","35,39,15,21,59",false
"96,6,57,31,25","83,63,39,42,114",false
"114,63,14,25,105","11,10,92,1,30",true
"114,39,138,44,108","51,87,48,81,28",true
"10,2,135,56,3","100,74,93,27,121",true
"40,51,11,64,12","30,67,14,45,36",true
"25,81,121,137,83","93,7,101,76,2",true
"86,96,138,53,35","54,28,11,50,14",true
"65,53,16,64,67","36,41,28,32,14",false
"74,8,22,5,60","27,126,25,7,11",false
"121,50,67,28,112","59,103,16,12,30",true
"106,30,67,44,84","99,128,119,11,12",false
"28,86,72,80,68","120,37,6,94,71",true
"67,123,88,22,120","14,75,74,95,77",true
"51,42,67,75,120","17,73,68,29,72",false
"67,35,42,104,25","10,72,16,30,95",false
"41,83,25,14,26","13,112,64,8,23",false
"99,90,138,22,18","15,42,53,23,84",false
"67,74,64,36,121","37,35,72,60,14",false
"32,20,44,53,36","81,73,11,64,47",true
"63,64,69,39,86","35,27,41,84,28",false
"35,9,41,62,105","29,63,84,75,80",true
"107,106,30,26,12","68,19,43,48,93",true
"67,87,54,71,53","46,83,13,14,81",false
"21,22,41,80,14","2,25,8,53,75",true
"26,60,9,56,12","41,36,119,83,97",false
"96,35,69,72,1","60,20,64,76,67",false
"102,32,81,106,105","67,121,28,39,64",false
"97,86,13,88,67","28,31,62,59,73",false
"128,6,37,67,11","64,81,2,42,68",false
"76,114,37,7,64","25,8,28,14,86",true
"20,67,18,97,50","44,22,129,99,84",true
"26,86,18,71,11","36,121,13,70,25",false
"41,20,59,121,135","30,63,25,112,23",false
"68,72,21,14,6","56,41,76,60,30",false
"85,25,28,88,95","42,76,12,83,26",false
"74,8,47,5,76","25,123,129,53,44",true
"46,5,14,48,76","11,101,30,67,104",false
"7,67,71,13,36","27,137,104,93,30",true
"112,30,44,67,23","10,31,53,26,129",false
"88,53,2,63,30","13,6,29,5,39",true
"97,43,25,40,8","62,50,138,87,28",true
"30,29,75,28,8","35,23,47,97,26",false
"22,68,30,67,28","44,120,25,64,113",true
"14,15,85,95,136","51,90,99,64,6",true
"96,32,50,11,21","88,17,45,62,67",false
"81,53,63,42,35","12,25,135,27,84",false
"53,96,93,71,49","44,22,108,102,42",true
"62,6,69,72,2","28,48,87,49,119",false
"5,102,12,62,47","13,67,56,22,2",false
"35,7,93,62,123","71,4,75,5,44",true
"64,76,71,93,53","28,54,14,63,119",false
"81,97,5,106,74","7,104,23,27,8",false
"104,8,40,51,21","28,79,48,59,5",false
"36,63,26,45,42","22,87,28,71,44",true
"1,40,88,53,50","84,54,62,12,9",true
"45,2,41,65,99","6,15,88,110,59",true
"6,101,18,11,30","27,74,8,81,75",false
"1,54,26,32,64","22,84,81,67,13",true
"21,47,106,18,5","31,71,2,28,93",true
"95,90,47,23,42","2,30,8,138,17",true
"75,67,37,35,21","30,42,1,63,36",true
"72,86,30,35,138","88,17,14,41,28",false
"68,21,16,67,17","36,58,114,28,64",true
"28,113,111,67,40","72,81,95,137,85",false
"14,36,3,63,44","86,30,27,81,32",false
"67,8,76,26,36","107,97,48,47,7",true
"36,72,69,42,40","88,12,30,59,96",false
"71,14,36,121,114","2,25,27,44,30",false
"41,36,64,20,53","89,39,75,101,104",false
"25,14,41,47,26","53,106,30,93,104",true
"34,27,6,104,86","41,76,64,100,42",false
"53,138,51,42,137","104,6,86,25,2",true
"72,126,67,6,87","11,101,44,99,34",true
"41,14,138,50,88","17,37,29,54,71",true
"14,47,104,11,7","84,126,87,46,28",true
"96,30,21,6,72","102,59,39,8,50",true
"48,123,64,2,36","39,86,43,80,41",false
"50,39,114,108,101","10,28,22,64,53",true
"29,62,3,11,114","120,39,20,68,54",false
"17,95,96,74,26","71,5,48,14,113",false
"72,35,137,104,101","123,88,50,1,75",true
"71,11,2,138,56","93,20,77,52,91",false
"3,4,104,71,67","74,102,35,93,30",false
"83,96,68,81,138","60,36,123,46,5",true
"14,36,12,26,96","66,7,28,21,81",false
"6,75,85,64,30","104,23,47,35,40",false
"105,43,93,14,36","9,67,71,13,30",true
"8,12,101,123,49","138,39,75,84,28",false
"28,101,56,85,11","2,95,79,14,26",false
"25,8,42,7,35","94,67,69,34,30",true
"54,45,16,15,84","12,93,138,72,23",true
"64,47,45,1,96","29,72,39,44,30",false
"71,12,42,45,92","22,96,81,79,35",true
"86,102,37,114,50","28,80,83,67,71",true
"87,109,59,57,11","42,21,44,75,53",true
"75,97,41,13,105","135,47,22,48,121",false
"14,87,34,44,84","75,74,41,7,104",true
"121,64,44,74,81","114,20,28,99,9",true
"44,14,31,72,35","17,64,67,21,50",false
"28,7,84,50,8","64,47,137,72,1",true
"39,62,22,44,74","121,49,14,67,71",false
"41,36,68,119,96","94,84,50,22,14",false
"97,84,5,36,12","6,137,102,29,88",true
"97,53,84,93,71","94,27,74,110,36",false
"11,12,28,68,40","81,111,135,56,71",false
"96,40,67,63,84","87,93,86,28,42",true
"12,68,14,129,35","81,138,6,30,83",true
"48,20,36,43,110","109,71,37,104,76",true
"26,97,41,50,137","42,105,25,9,49",false
"26,71,98,41,5","12,14,28,53,84",false
"104,93,4,64,101","39,62,81,108,1",true
"88,28,26,42,97","34,81,20,12,121",false
"2,84,101,93,39","22,8,75,76,14",true
"8,71,7,51,23","121,15,53,52,28",true
"13,101,30,96,32","80,97,75,129,63",false
"28,70,67,105,84","97,108,23,53,50",true
"80,60,32,14,3","11,47,42,121,75",false
"4,60,14,47,22","71,28,8,63,53",false
"14,68,104,42,71","16,81,28,52,113",true
"102,83,121,67,88","30,135,46,138,72",true
"120,23,63,104,30","71,87,81,40,93",true
"6,93,45,4,7","47,8,53,9,26",true
"41,36,14,59,40","28,31,56,67,84",true
"2,53,67,86,36","20,43,48,50,108",false
"78,63,27,47,45","11,41,30,81,20",true
"84,41,65,7,52","5,96,53,102,9",false
"74,41,28,68,7","104,73,64,26,6",true
"76,53,41,45,71","51,44,27,96,105",false
"14,7,93,84,11","30,39,75,15,81",false
"7,25,67,63,64","114,84,95,47,30",true
"138,32,7,30,50","101,62,1,99,27",false
"83,19,28,8,104","26,47,35,138,48",true
"93,5,46,86,77","25,28,138,87,27",true
"104,87,22,39,47","8,27,50,93,35",false
"70,42,101,123,74","2,1,31,71,52",true
"56,99,76,93,84","104,26,11,75,67",true
"7,97,44,28,105","74,8,36,14,72",true
"66,85,42,99,50","28,113,1,84,64",false
"33,114,12,121,104","63,64,14,71,16",false
"39,2,105,44,35","81,74,102,49,113",false
"30,22,72,104,93","70,21,119,75,28",true
"93,30,64,76,42","20,52,99,48,26",true
"67,88,48,25,45","75,42,44,29,53",true
"119,22,104,48,31","55,27,50,10,16",true
"14,35,105,42,41","7,47,119,63,31",true
"104,51,74,93,64","14,22,25,10,84",false
"110,85,2,44,119","81,47,68,88,25",false
"44,71,119,62,104","2,10,36,88,53",false
"14,26,12,76,60","53,42,9,10,71",true
"19,25,95,29,30","104,2,71,14,68",true
"44,75,47,74,5","4,11,30,7,35",false
"88,62,60,67,53","138,89,137,71,30",false
"10,23,37,49,36","54,2,26,70,75",true
"76,104,87,53,5","8,2,20,70,74",true
"4,39,5,89,109","72,61,11,7,48",false
"26,7,110,89,138","76,11,25,50,54",true
"39,7,75,76,42","11,44,71,101,28",true
"81,4,64,6,88","33,26,32,68,137",false
"19,41,75,48,59","94,7,12,22,1",true
"39,96,54,123,40","15,22,64,67,88",true
"8,27,114,14,22","28,37,126,84,44",false
"84,102,71,86,63","48,14,136,37,78",true
"88,14,85,12,7","36,70,121,44,86",false
"1,47,26,36,68","137,135,121,12,25",true
"23,93,58,41,31","72,42,88,101,17",false
"81,7,30,36,50","60,87,26,10,28",true
"64,30,59,67,22","84,88,35,7,93",true
"36,47,64,2,50","53,99,107,23,42",true
"31,48,32,59,37","28,33,8,35,98",true
"13,42,30,12,111","28,121,23,67,27",true
"67,102,23,71,64","5,28,54,56,7",false
"14,84,27,12,68","67,97,102,71,39",true
"35,9,106,53,2","37,12,21,30,60",false
"71,28,112,35,25","11,72,48,42,88",true
"28,83,67,22,21","75,44,20,71,42",false
"46,14,62,80,48","23,49,35,30,67",false
"53,64,63,25,121","35,8,75,91,9",true
"97,98,80,54,44","28,106,21,83,82",true
"135,20,36,54,72","42,88,35,105,93",true
"85,71,126,48,30","99,59,121,70,5",false
"14,71,44,26,11","30,54,10,90,35",true
"71,34,9,32,84","45,28,14,46,126",false
"73,60,69,119,36","32,43,21,89,25",true
"76,64,30,18,108","71,35,44,74,50",true
"62,28,4,86,36","95,99,88,101,113",false
"45,21,84,71,8","64,53,1,28,81",true
"84,50,59,57,93","97,82,8,31,81",true
"108,58,87,53,44","57,35,56,10,14",false
"56,37,36,64,42","26,83,2,74,1",true
"128,51,109,104,40","74,81,93,20,27",true
"84,27,2,53,138","83,35,45,71,21",true
"26,57,36,21,70","100,138,5,11,53",false
"80,36,32,75,64","104,42,71,27,1",true
"135,36,64,32,14","30,41,71,110,138",false
"8,14,53,33,21","88,89,42,119,68",false
"53,5,46,1,136","64,86,97,4,2",false
"53,86,23,81,98","30,26,135,93,16",false
"126,45,137,114,87","25,104,121,26,15",false
"47,3,128,114,48","99,87,74,54,72",false
"44,101,45,102,36","77,41,76,60,37",false
"37,101,74,73,41","107,104,44,76,111",true
"25,1,22,5,28","14,20,93,11,7",false
"32,46,88,36,44","9,95,26,15,93",false
"70,104,84,35,75","99,59,101,76,126",false
"68,14,1,4,26","101,39,53,71,77",true
"13,31,12,99,86","18,114,121,39,71",true
"14,54,121,71,12","82,123,84,67,96",true
"121,42,101,67,126","81,30,75,99,51",false
"41,81,26,55,4","50,119,76,28,67",true
"53,16,50,71,74","23,35,72,14,93",true
"4,86,119,97,7","76,37,93,26,29",true
"30,8,36,87,97","119,5,114,76,69",false
"63,100,2,25,128","41,36,121,138,135",false
"5,36,44,105,12","63,90,25,47,16",false
"44,84,35,97,99","53,114,95,89,77",true
"52,8,53,39,84","67,76,96,71,27",false
"100,47,37,41,13","14,111,67,98,126",false
"6,71,14,113,110","52,72,93,42,64",false
"30,39,104,12,53","88,26,109,42,22",true
"75,102,41,36,31","30,97,49,20,95",true
"36,70,64,60,51","81,16,85,63,138",false
"67,29,101,14,126","22,96,41,63,75",false
"50,35,88,48,85","97,39,42,80,44",true
"45,60,67,75,96","74,6,80,35,30",false
"64,93,35,98,85","137,88,76,41,79",false
"88,119,104,25,8","14,114,36,60,11",true
"88,47,98,93,58","76,40,26,114,28",true
"47,72,2,86,30","19,54,59,14,45",true
"76,75,30,63,104","37,15,72,2,14",true
"53,30,28,88,48","23,87,15,20,50",true
"2,88,48,83,82","67,129,76,62,53",false
"57,93,34,105,104","138,31,18,50,14",true
"41,104,84,72,53","36,12,47,30,15",false
"32,29,22,97,64","28,20,44,128,137",false
"16,64,75,54,71","104,45,67,113,9",true
"68,87,14,1,81","67,106,71,47,137",false
"60,8,87,68,25","23,30,114,104,57",true
"123,41,35,28,84","30,135,44,26,106",true
"85,41,86,30,71","97,75,138,16,113",true
"76,12,26,2,55","9,53,46,120,96",true
"86,39,119,48,2","109,23,28,30,7",false
"44,14,138,36,42","48,136,13,86,16",true
"51,50,7,74,12","95,31,78,80,25",false
"28,75,42,17,138","47,48,14,30,45",true
"35,135,72,138,67","50,1,14,102,74",false
"35,21,8,104,27","63,74,105,14,11",true
"53,10,11,45,119","105,71,14,39,32",true
"44,37,9,39,71","42,75,51,8,100",false
"93,36,14,53,25","23,41,101,30,137",false
"102,29,36,123,71","23,84,6,7,76",false
"79,138,40,39,104","12,14,22,128,49",false
"51,86,81,67,36","76,14,137,30,10",true
"39,55,67,104,64","17,70,72,93,26",true
"45,14,1,36,104","53,11,84,44,67",false
"86,57,8,121,80","9,71,68,100,44",true
"54,36,68,60,14","62,137,39,22,35",true
"113,48,85,90,104","2,41,80,20,13",false
"10,30,36,96,14","67,28,80,5,53",true
"128,54,39,41,27","30,15,50,36,104",false
"30,28,22,6,84","1,71,40,15,20",false
"85,106,27,26,67","101,102,121,60,39",true
"138,40,71,60,22","98,90,120,48,62",true
"80,32,37,36,54","22,30,60,42,121",true
"10,128,99,86,56","30,28,6,22,121",false
"83,50,99,46,88","48,104,57,40,51",true
"7,14,88,16,44","136,64,114,76,119",false
"60,101,63,64,11","44,7,22,85,50",true
"53,50,114,136,39","13,71,45,104,12",false
"22,2,67,45,27","12,53,14,97,71",true
"68,13,71,67,99","64,42,54,111,94",false
"8,17,39,42,87","26,67,68,45,2",true
"87,4,136,30,99","76,22,42,16,35",false
"5,63,102,71,121","7,48,39,88,2",true
"105,42,135,27,44","67,90,25,41,73",true
"44,81,30,37,80","121,137,104,67,101",true
"28,50,53,68,48","88,26,64,135,70",true
"22,69,93,14,30","54,62,96,86,39",true
"121,22,42,40,28","12,59,30,27,14",true
"101,16,49,81,121","8,5,21,71,25",true
"137,40,94,16,63","67,121,1,119,104",false
"17,42,84,45,67","43,23,76,54,22",true
"48,19,100,35,84","104,31,13,70,56",false
"26,68,35,8,80","63,99,14,93,56",true
"113,71,14,75,18","44,30,138,3,34",true
"25,60,30,41,113","76,71,8,31,65",true
"35,71,51,67,39","68,13,53,44,64",false
"7,5,69,35,67","31,76,129,48,8",false
"42,70,40,39,62","20,15,93,84,28",false
"1,121,97,67,36","71,114,22,53,2",true
"83,104,28,40,93","97,75,98,44,35",true
"14,43,91,67,2","100,46,48,138,28",false
"42,30,105,28,11","121,45,25,12,97",true
"44,74,78,99,58","73,47,27,36,55",true
"138,2,44,28,14","95,107,86,53,69",true
"80,99,49,123,86","104,121,8,137,7",true
"25,53,88,41,27","120,28,44,22,84",true
"76,71,30,6,22","91,81,109,25,14",true
"84,53,128,41,26","108,71,36,12,20",false
"39,119,40,35,59","14,87,56,11,42",false
"14,98,86,44,39","67,35,71,80,85",false
"76,121,14,87,42","15,99,91,44,68",true
"138,23,74,128,54","67,20,22,76,104",true
"1,53,11,7,50","3,138,26,39,14",false
"28,114,67,63,40","31,14,60,6,86",false
"96,47,25,12,26","20,8,84,99,9",true
"53,16,70,6,28","22,44,71,25,35",true
"138,25,102,33,67","36,42,35,86,94",true
"64,11,10,57,20","90,63,67,30,73",false
"53,63,71,113,41","8,23,2,30,50",true
"41,81,112,82,128","71,44,22,23,20",true
"84,76,23,45,12","30,64,113,73,14",true
"135,20,109,87,75","138,12,36,76,53",false
"41,22,14,32,111","67,7,36,71,39",true
"60,53,67,23,9","71,83,48,2,22",false
"112,39,138,99,15","44,62,64,16,121",false
"47,37,36,67,107","30,35,48,75,28",false
"23,67,84,92,86","36,138,14,31,42",false
"76,16,44,39,13","22,30,93,49,85",true
"3,74,91,2,104","73,50,16,40,44",false
"41,4,28,97,6","30,22,40,2,95",false
"22,41,14,39,16","20,36,40,28,67",false
"56,41,26,96,7","6,84,93,62,14",true
"15,74,72,39,71","28,88,26,63,6",false
"39,67,96,40,7","63,30,14,23,54",false
"36,135,79,12,84","14,11,72,86,35",true
"77,12,40,100,7","79,41,22,104,64",true
"74,42,14,70,53","71,36,128,97,67",false
"28,52,135,10,86","2,90,89,100,138",true
"21,25,35,48,104","5,54,121,93,34",true
"50,71,67,101,28","99,14,58,76,93",false
"36,104,48,72,53","28,1,7,75,14",true
"11,37,26,93,7","86,56,23,121,67",false
"59,73,28,27,37","100,8,93,121,20",true
"121,44,86,36,22","81,64,11,75,12",false
"97,50,93,85,77","45,23,71,63,20",false
"27,41,114,2,25","107,101,137,44,35",false
"68,23,42,76,45","54,22,15,40,13",true
"5,71,18,44,74","48,64,75,30,39",false
"114,54,36,7,27","96,101,64,47,67",true
"93,32,30,5,113","37,67,15,69,121",false
"120,86,5,10,104","67,136,50,54,53",false
"36,32,84,26,137","25,17,74,86,44",true
"44,86,87,107,14","74,81,105,55,88",true
"6,13,71,28,40","49,64,50,138,27",false
"7,30,12,36,27","96,39,14,121,44",true
"67,14,25,104,101","83,71,138,48,102",true
"110,28,13,121,41","136,6,97,54,12",false
"50,67,29,53,86","10,59,57,101,72",true
"112,6,105,65,62","114,22,101,75,28",false
"29,80,105,123,36","22,67,136,40,57",false
"54,121,35,14,68","26,25,57,28,110",false
"40,88,17,63,96","29,94,26,114,14",true
"104,67,83,74,25","41,2,88,119,40",true
"96,37,68,11,67","80,14,138,64,21",false
"14,25,22,44,99","96,53,81,27,30",false
"32,60,136,110,101","23,27,30,56,71",false
"84,71,41,76,75","138,93,40,23,107",true
"53,35,39,27,2","47,22,67,85,14",true
"6,49,30,90,71","121,128,83,60,8",true
"12,72,87,85,25","37,136,28,44,39",false
"81,48,59,20,21","83,64,41,76,101",true
"123,22,67,34,96","21,119,39,53,102",true
"14,18,30,121,2","119,138,11,12,81",true
"28,53,50,120,67","38,5,8,71,6",false
"62,35,27,84,81","138,119,28,104,31",false
"35,10,74,50,16","91,72,30,113,104",false
"72,80,88,44,42","57,93,101,13,16",false
"28,44,11,100,30","14,25,35,71,46",false
"31,99,34,48,112","46,26,36,88,86",true
"67,46,26,28,101","80,105,114,85,81",false
"88,75,2,62,6","53,45,67,113,36",true
"105,30,45,29,67","49,28,76,68,34",true
"69,138,30,75,11","47,87,81,86,67",false
"67,63,111,2,68","138,71,22,17,41",true
"17,28,71,9,45","1,73,85,27,104",false
"107,9,104,5,12","10,53,29,11,68",true
"71,12,42,34,53","85,48,22,6,2",true
"75,72,113,5,62","21,1,29,98,112",false
"12,37,75,71,60","44,36,45,28,11",true
"53,71,85,18,67","72,13,6,42,101",false
"8,96,121,71,63","114,43,16,14,87",true
"2,11,6,26,60","34,53,62,72,15",true
"35,31,91,28,108","41,75,27,71,84",true
"42,27,84,50,14","74,113,98,120,95",false
"26,28,93,60,71","27,8,136,12,14",true
"114,101,74,28,53","68,47,138,135,71",true
"21,41,99,8,32","19,26,17,89,28",false
"85,45,10,31,63","137,75,48,14,17",false
"93,50,39,29,40","6,27,11,104,81",true
"85,41,47,74,36","76,27,28,75,48",false
"4,9,86,12,96","108,6,20,15,32",true
"22,109,53,60,30","71,11,137,7,68",true
"63,20,48,6,42","84,56,72,137,94",false
"50,28,71,92,44","34,8,85,84,62",true
"67,28,11,5,96","102,12,138,39,14",true
"32,3,135,5,47","45,49,113,76,16",true
"50,138,54,71,8","59,70,7,67,105",true
"30,63,102,2,74","10,75,42,45,6",true
"97,101,23,75,89","48,138,53,59,28",false
"75,35,81,80,26","55,25,45,62,1",true
"9,73,15,110,28","21,59,137,40,8",true
"6,17,62,18,28","27,35,36,44,42",false
"48,71,7,86,64","74,42,73,45,137",true
"126,66,42,12,75","63,28,22,14,30",true
"128,113,138,53,88","85,81,48,32,30",true
"11,93,84,26,28","138,23,59,30,50",false
"36,70,35,50,75","64,60,22,110,93",false
"85,42,93,36,119","67,40,96,71,35",false
"72,67,129,21,83","37,50,36,54,16",false
"64,14,114,58,62","135,9,42,106,121",true
"9,1,74,107,96","86,67,88,14,8",true
"40,129,106,31,41","4,30,44,121,36",false
"26,21,69,1,2","8,75,39,98,102",true
"67,137,128,21,70","104,28,138,62,30",true
"60,68,66,114,76","30,53,67,120,25",true
"62,109,84,53,29","8,50,27,16,21",false
"44,67,26,121,96","14,31,1,22,28",true
"90,49,74,60,83","48,30,76,97,2",false
"22,54,96,35,20","112,60,82,123,42",true
"121,67,18,72,45","59,102,41,20,64",false
"104,9,101,69,111","2,45,103,17,138",true
"9,28,83,41,21","101,29,63,15,81",false
"6,53,99,42,30","1,88,74,104,28",true
"44,71,16,42,84","81,17,93,83,86",false
"13,37,28,30,41","59,53,102,1,71",false
"100,121,109,106,56","5,17,53,42,46",false
"68,41,53,2,28","23,138,100,63,75",true
"40,37,93,71,60","138,50,2,30,62",true
"21,95,28,45,84","23,82,119,51,48",true
"67,138,28,75,35","45,11,15,72,42",false
"30,97,25,101,8","26,11,15,41,75",true
"76,20,28,72,42","104,68,121,94,25",true
"88,21,60,31,46","108,41,68,82,86",true
"119,23,7,94,71","85,47,100,28,67",false
"101,82,12,102,63","14,62,22,72,20",true
"12,135,121,30,35","71,113,37,1,53",false
"45,64,42,14,44","71,40,123,67,138",false
"99,41,86,7,53","107,23,14,18,9",false
"22,33,1,71,35","112,49,57,53,54",true
"65,12,121,135,64","97,53,23,41,62",true
"30,91,47,60,44","94,68,33,59,7",false
"97,88,11,57,36","50,42,67,39,22",false
"67,86,29,14,15","40,76,93,47,53",true
"91,60,136,53,126","80,71,14,44,83",true
"76,60,62,21,73","30,98,18,56,71",true
"86,28,27,64,41","74,121,104,71,67",false
"65,5,30,93,36","49,21,67,40,28",false
"14,104,35,67,79","84,27,58,99,102",true
"78,104,23,8,97","40,2,14,62,101",true
"30,11,28,84,34","6,81,20,126,119",true
"23,104,11,79,44","36,17,88,100,89",false
"31,60,11,102,1","66,13,6,2,136",true
"3,8,31,99,13","59,6,21,104,5",true
"95,97,22,28,27","93,62,71,55,53",true
"71,39,51,138,96","64,40,36,67,104",false
"42,31,68,32,36","67,29,11,26,14",false
"71,74,54,30,35","80,14,44,86,121",false
"36,67,27,54,31","26,42,7,71,41",true
"86,48,42,37,126","36,93,7,81,75",true
"8,3,23,138,62","32,42,68,47,71",false
"63,68,81,62,1","21,37,59,2,48",false
"28,13,67,47,102","80,27,93,71,64",true
"21,12,20,16,14","6,85,42,128,30",true
"26,39,59,28,12","86,32,100,21,44",false
"71,45,35,21,44","96,13,53,67,62",false
"75,7,17,26,12","23,72,30,53,1",true
"47,37,10,92,121","14,67,45,71,56",false
"27,30,113,53,18","97,86,93,76,119",true
"25,42,31,93,105","54,71,72,49,2",false
"50,135,41,13,64","28,71,76,26,12",false
"113,104,53,84,63","5,8,6,2,64",false
"83,97,63,27,126","42,76,71,136,37",false
"138,85,21,2,30","35,89,84,14,19",false
"77,1,53,11,5","75,28,41,22,88",true
"29,101,74,88,93","35,8,135,42,55",false
"40,106,135,68,44","97,123,63,90,137",false
"39,72,56,28,44","114,57,14,71,37",false
"50,15,67,136,32","56,138,45,54,2",true
"16,87,12,15,22","30,56,8,42,11",false
"72,63,19,30,32","62,71,40,93,121",true
"81,126,56,71,46","5,67,13,104,74",true
"104,7,35,50,67","22,44,37,136,74",true
"63,86,76,5,42","53,17,7,47,8",false
"92,121,11,67,128","120,10,36,45,73",true
"36,5,120,112,1","96,30,74,8,4",false
"84,75,42,77,114","58,67,36,121,35",true
"45,68,95,120,8","103,106,1,29,53",false
"97,20,35,18,74","41,39,72,16,77",false
"75,36,119,54,96","18,2,30,26,22",true
"76,72,104,71,75","53,110,29,41,102",true
"26,20,28,63,75","11,45,99,30,44",false
"13,85,40,114,5","136,2,7,82,138",false
"68,1,13,2,83","11,64,67,30,81",false
"106,36,58,123,93","13,27,16,12,101",true
"39,28,14,41,62","70,71,86,76,75",true
"88,97,53,93,71","86,14,135,4,126",false
"49,47,112,26,93","114,62,25,28,14",true
"44,29,22,49,64","71,85,12,70,30",false
